time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-27 00:00:00+00:00,13,5,46,12
2026-03-28 00:00:00+00:00,12,12,35,14
2026-03-29 00:00:00+00:00,15,7,46,8
2026-03-30 00:00:00+00:00,20,8,15,12
2026-03-31 00:00:00+00:00,11,4,17,10
2026-04-01 00:00:00+00:00,15,8,14,8
2026-04-02 00:00:00+00:00,10,6,40,11
2026-04-03 00:00:00+00:00,7,4,12,6
2026-04-04 00:00:00+00:00,10,5,38,9
2026-04-05 00:00:00+00:00,18,7,4,4
2026-04-06 00:00:00+00:00,6,5,6,5
2026-04-07 00:00:00+00:00,17,6,5,5
2026-04-08 00:00:00+00:00,16,8,25,11
2026-04-09 00:00:00+00:00,33,11,16,3
