time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-21 00:00:00+00:00,31,7,17,3
2026-06-22 00:00:00+00:00,45,12,3,3
2026-06-23 00:00:00+00:00,41,10,25,7
2026-06-24 00:00:00+00:00,39,9,13,7
2026-06-25 00:00:00+00:00,23,7,13,9
2026-06-26 00:00:00+00:00,18,8,20,7
2026-06-27 00:00:00+00:00,13,4,1,1
2026-06-28 00:00:00+00:00,10,6,14,7
2026-06-29 00:00:00+00:00,18,8,9,4
2026-06-30 00:00:00+00:00,10,6,17,6
2026-07-01 00:00:00+00:00,9,4,17,7
2026-07-02 00:00:00+00:00,21,7,11,6
2026-07-03 00:00:00+00:00,14,5,18,12
2026-07-04 00:00:00+00:00,10,5,13,7
