time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-13 00:00:00+00:00,1.0,1.0,20,10
2025-05-14 00:00:00+00:00,1.0,1.0,17,6
2025-05-15 00:00:00+00:00,5.0,2.0,19,7
2025-05-16 00:00:00+00:00,1.0,1.0,42,13
2025-05-17 00:00:00+00:00,2.0,2.0,109,49
2025-05-18 00:00:00+00:00,7.0,3.0,83,37
2025-05-19 00:00:00+00:00,5.0,3.0,78,22
2025-05-20 00:00:00+00:00,1.0,1.0,74,24
2025-05-21 00:00:00+00:00,2.0,2.0,14,8
2025-05-22 00:00:00+00:00,3.0,2.0,87,15
2025-05-23 00:00:00+00:00,4.0,4.0,60,21
2025-05-24 00:00:00+00:00,1.0,1.0,23,7
2025-05-25 00:00:00+00:00,1.0,1.0,24,7
2025-05-26 00:00:00+00:00,,,60,7
