time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-25 00:00:00+00:00,15,9,16,8
2026-02-26 00:00:00+00:00,7,3,33,10
2026-02-27 00:00:00+00:00,17,6,9,7
2026-02-28 00:00:00+00:00,9,6,17,10
2026-03-01 00:00:00+00:00,19,8,11,4
2026-03-02 00:00:00+00:00,12,5,13,10
2026-03-03 00:00:00+00:00,17,10,12,6
2026-03-04 00:00:00+00:00,6,3,48,11
2026-03-05 00:00:00+00:00,7,4,8,4
2026-03-06 00:00:00+00:00,11,4,20,8
2026-03-07 00:00:00+00:00,13,6,13,7
2026-03-08 00:00:00+00:00,22,7,50,7
2026-03-09 00:00:00+00:00,11,4,19,8
2026-03-10 00:00:00+00:00,7,2,27,10
