time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,5,2,35,9
2025-06-09 00:00:00+00:00,2,2,14,3
2025-06-10 00:00:00+00:00,1,1,21,6
2025-06-11 00:00:00+00:00,5,5,12,4
2025-06-12 00:00:00+00:00,4,4,16,6
2025-06-13 00:00:00+00:00,3,3,14,5
2025-06-14 00:00:00+00:00,5,5,41,7
2025-06-15 00:00:00+00:00,4,4,18,5
2025-06-16 00:00:00+00:00,6,5,17,6
2025-06-17 00:00:00+00:00,5,5,28,8
2025-06-18 00:00:00+00:00,5,5,32,6
2025-06-19 00:00:00+00:00,4,4,26,7
2025-06-20 00:00:00+00:00,1,1,7,6
2025-06-21 00:00:00+00:00,1,1,15,8
