time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-06 00:00:00+00:00,7,4,52,17
2026-02-07 00:00:00+00:00,20,8,77,17
2026-02-08 00:00:00+00:00,19,7,27,9
2026-02-09 00:00:00+00:00,26,10,25,6
2026-02-10 00:00:00+00:00,14,7,13,5
2026-02-11 00:00:00+00:00,12,5,50,13
2026-02-12 00:00:00+00:00,12,5,32,11
2026-02-13 00:00:00+00:00,18,7,17,4
2026-02-14 00:00:00+00:00,19,8,26,9
2026-02-15 00:00:00+00:00,17,9,25,11
2026-02-16 00:00:00+00:00,16,9,40,13
2026-02-17 00:00:00+00:00,17,6,59,10
2026-02-18 00:00:00+00:00,11,4,36,12
2026-02-19 00:00:00+00:00,13,6,35,12
