time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-07 00:00:00+00:00,5.0,2.0,32,4
2024-12-08 00:00:00+00:00,3.0,1.0,33,6
2024-12-09 00:00:00+00:00,,,56,9
2024-12-10 00:00:00+00:00,,,41,13
2024-12-11 00:00:00+00:00,1.0,1.0,17,8
2024-12-12 00:00:00+00:00,1.0,1.0,71,12
2024-12-13 00:00:00+00:00,1.0,1.0,55,9
2024-12-14 00:00:00+00:00,1.0,1.0,19,9
2024-12-15 00:00:00+00:00,,,24,12
2024-12-16 00:00:00+00:00,1.0,1.0,26,9
2024-12-17 00:00:00+00:00,,,29,10
2024-12-18 00:00:00+00:00,3.0,2.0,49,14
2024-12-19 00:00:00+00:00,5.0,2.0,11,3
2024-12-20 00:00:00+00:00,1.0,1.0,20,11
